creature_id	list	name	note
hobgoblin_acolyte	equipment	a bone vest	
hobgoblin_acolyte	equipment	a leather whip	
hobgoblin_acolyte	equipment	a lynx skull	
hobgoblin_acolyte	defensive_spells	Spirit Warding I (101)	
hobgoblin_acolyte	defensive_spells	Spirit Defense (103)	
hobgoblin_acolyte	defensive_spells	Spirit Warding II (107)	
hobgoblin_acolyte	defensive_spells	Spirit Shield (202)	
hobgoblin_shaman	otherclass	Living	
hobgoblin_shaman	equipment	a bone vest	
hobgoblin_shaman	equipment	a leather whip	
hobgoblin_shaman	equipment	a lynx skull	
hobgoblin_shaman	equipment	a twisted modwir short-staff	
hobgoblin_shaman	defensive_spells	Spirit Defense (103)	
hobgoblin_shaman	defensive_spells	Spirit Shield (202)	
hobgoblin_shaman	defensive_spells	Spirit Warding I (101)	
hobgoblin_shaman	defensive_spells	Spirit Warding II (107)	
hooded_figure	otherclass	Living	
hooded_figure	equipment	a broadsword	
hooded_figure	equipment	a chain hauberk	
hooded_figure	equipment	a dagger	
hooded_figure	equipment	a falchion	
hooded_figure	equipment	a flail	
hooded_figure	equipment	a hooded cloak	
hooded_figure	equipment	a leather breastplate	
hooded_figure	equipment	a mace	
hooded_figure	equipment	a metal breastplate	
hooded_figure	equipment	a quarter staff	
hooded_figure	equipment	a rapier	
hooded_figure	equipment	a reinforced shield	
hooded_figure	equipment	a short sword	
hooded_figure	equipment	a wooden shield	
hooded_figure	equipment	an augmented breastplate	
hooded_figure	equipment	some augmented chain	
hooded_figure	equipment	some brigandine armor	
hooded_figure	equipment	some chain mail	
hooded_figure	equipment	some cuirbouilli leather	
hooded_figure	equipment	some double chain	
hooded_figure	equipment	some double leather	
hooded_figure	equipment	some flowing robes	
hooded_figure	equipment	some full leather	
hooded_figure	equipment	some light leather	
hooded_figure	equipment	some reinforced leather	
hooded_figure	equipment	some studded leather	
hooded_figure	defensive_spells	Elemental Bias (508)	
hooded_figure	defensive_spells	Elemental Defense I (401)	
hooded_figure	defensive_spells	Elemental Defense II (406)	
hooded_figure	defensive_spells	Elemental Defense III (414)	
hooded_figure	defensive_spells	Lesser Shroud (120)	
hooded_figure	defensive_spells	Mass Blur (911)	
hooded_figure	defensive_spells	Presence (402)	
hooded_figure	defensive_spells	Prismatic Guard (905)	
hooded_figure	defensive_spells	Spirit Defense (103)	
hooded_figure	defensive_spells	Spirit Fog (106)	
hooded_figure	defensive_spells	Spirit Warding I (101)	
hooded_figure	defensive_spells	Spirit Warding II (107)	
hooded_figure	defensive_spells	Thurfel's Ward (503)	
hooded_figure	defensive_spells	Weapon Deflection (412)	
hooded_figure	armaments	morning star	
hooded_figure	treasure_other	glimmering blue essence dust	
hooded_figure	treasure_other	glowing violet essence dust	
horned_basalt_grotesque	defensive_spells	Arcane Barrier (1720)	
horned_basalt_grotesque	defensive_spells	Soul Ward (319)	
horned_basalt_grotesque	armaments	drake greatsword	
horned_basalt_grotesque	armaments	drake greataxe	
horned_basalt_grotesque	armaments	feras hammer	
horned_basalt_grotesque	armaments	feras mace	
horned_basalt_grotesque	armaments	feras tiger-claw	
horned_basalt_grotesque	armaments	drake dagger	
horned_basalt_grotesque	armaments	feras falchion	
horned_basalt_grotesque	armaments	feras dagger	
horned_basalt_grotesque	armaments	drake yierka-spur	
horned_basalt_grotesque	armaments	drake falchion	
horned_basalt_grotesque	armaments	feras mattock	
horned_basalt_grotesque	armaments	drake scimitar	
horned_basalt_grotesque	armaments	drake mace	
horned_basalt_grotesque	armaments	feras rapier	
horned_basalt_grotesque	treasure_other	ayanad crystal	
horned_basalt_grotesque	treasure_other	n'ayanad crystal	
horned_basalt_grotesque	treasure_other	petrified mammoth tusk	
horned_vor_taz	otherclass	Living	
horned_vor_taz	otherclass	Magical	
horned_vor_taz	defensive_spells	Natural Colors (601)	
horned_vor_taz	defensive_spells	Phoen's Strength (606)	
horned_vor_taz	defensive_spells	Self Control (613)	
horned_vor_taz	defensive_spells	Spirit Defense (103)	
horned_vor_taz	defensive_spells	Spirit Warding I (101)	
horned_vor_taz	defensive_spells	Spirit Warding II (107)	
horned_vor_taz	treasure_other	Glowing violet essence dust	
horned_vor_taz	treasure_other	glowing violet essence shard	
horned_vor_taz	treasure_other	tiny golden seed	
huge_air_elemental	otherclass	Extraplanar	
huge_air_elemental	otherclass	Magical	
huge_air_elemental	defensive_spells	Elemental Barrier (430)	
huge_air_elemental	defensive_spells	Elemental Bias (508)	
huge_air_elemental	defensive_spells	Elemental Defense I (401)	
huge_air_elemental	defensive_spells	Elemental Defense II (406)	
huge_air_elemental	defensive_spells	Elemental Defense III (414)	
huge_air_elemental	defensive_spells	Elemental Targeting (425)	
huge_air_elemental	treasure_other	essence of air	
huge_earth_elemental	otherclass	Extraplanar	
huge_earth_elemental	otherclass	Magical	
huge_earth_elemental	defensive_spells	Elemental Barrier (430)	
huge_earth_elemental	defensive_spells	Elemental Bias (508)	
huge_earth_elemental	defensive_spells	Elemental Defense I (401)	
huge_earth_elemental	defensive_spells	Elemental Defense II (406)	
huge_earth_elemental	defensive_spells	Elemental Defense III (414)	
huge_earth_elemental	defensive_spells	Elemental Targeting (425)	
huge_earth_elemental	treasure_other	essence of earth	
huge_fire_elemental	otherclass	Extraplanar	
huge_fire_elemental	otherclass	Magical	
huge_fire_elemental	defensive_spells	Elemental Barrier (430)	
huge_fire_elemental	defensive_spells	Elemental Bias (508)	
huge_fire_elemental	defensive_spells	Elemental Defense I (401)	
huge_fire_elemental	defensive_spells	Elemental Defense II (406)	
huge_fire_elemental	defensive_spells	Elemental Defense III (414)	
huge_fire_elemental	defensive_spells	Elemental Targeting (425)	
huge_fire_elemental	treasure_other	essence of fire	
huge_ice_elemental	otherclass	Extraplanar	
huge_ice_elemental	otherclass	Magical	
huge_ice_elemental	defensive_spells	Elemental Barrier (430)	
huge_ice_elemental	defensive_spells	Elemental Bias (508)	
huge_ice_elemental	defensive_spells	Elemental Defense I (401)	
huge_ice_elemental	defensive_spells	Elemental Defense II (406)	
huge_ice_elemental	defensive_spells	Elemental Defense III (414)	
huge_ice_elemental	defensive_spells	Elemental Targeting (425)	
huge_ice_elemental	treasure_other	essence of water	
huge_lava_elemental	otherclass	Extraplanar	
huge_lava_elemental	otherclass	Magical	
huge_lava_elemental	defensive_spells	Elemental Barrier (430)	
huge_lava_elemental	defensive_spells	Elemental Bias (508)	
huge_lava_elemental	defensive_spells	Elemental Defense I (401)	
huge_lava_elemental	defensive_spells	Elemental Defense II (406)	
huge_lava_elemental	defensive_spells	Elemental Defense III (414)	
huge_lava_elemental	defensive_spells	Elemental Targeting (425)	
huge_lava_elemental	treasure_other	essence of fire	
huge_lightning_elemental	otherclass	Extraplanar	
huge_lightning_elemental	otherclass	Magical	
huge_lightning_elemental	defensive_spells	Elemental Barrier (430)	
huge_lightning_elemental	defensive_spells	Elemental Bias (508)	
huge_lightning_elemental	defensive_spells	Elemental Defense I (401)	
huge_lightning_elemental	defensive_spells	Elemental Defense II (406)	
huge_lightning_elemental	defensive_spells	Elemental Defense III (414)	
huge_lightning_elemental	defensive_spells	Elemental Targeting (425)	
huge_lightning_elemental	treasure_other	essence of air	
huge_mein_golem	otherclass	Magical	
huge_mein_golem	treasure_other	mein shards	
huge_steam_elemental	otherclass	Extraplanar	
huge_steam_elemental	otherclass	Magical	
huge_steam_elemental	defensive_spells	Elemental Barrier (430)	
huge_steam_elemental	defensive_spells	Elemental Bias (508)	
huge_steam_elemental	defensive_spells	Elemental Defense I (401)	
huge_steam_elemental	defensive_spells	Elemental Defense II (406)	
huge_steam_elemental	defensive_spells	Elemental Defense III (414)	
huge_steam_elemental	defensive_spells	Elemental Targeting (425)	
huge_steam_elemental	treasure_other	essence of water	
huge_water_elemental	otherclass	Extraplanar	
huge_water_elemental	otherclass	Magical	
huge_water_elemental	defensive_spells	Elemental Barrier (430)	
huge_water_elemental	defensive_spells	Elemental Bias (508)	
huge_water_elemental	defensive_spells	Elemental Defense I (401)	
huge_water_elemental	defensive_spells	Elemental Defense II (406)	
huge_water_elemental	defensive_spells	Elemental Defense III (414)	
huge_water_elemental	defensive_spells	Elemental Targeting (425)	
huge_water_elemental	treasure_other	essence of water	
humpbacked_puma	otherclass	Living	
hunch_backed_dogmatist	otherclass	Living	
hunch_backed_dogmatist	equipment	a silver-edged black silk sack	
hunch_backed_dogmatist	equipment	a tarnished invar kaskara	
hunch_backed_dogmatist	defensive_spells	Wall of Force (140)	
hunch_backed_dogmatist	defensive_spells	Spell Shield (219)	
hunch_backed_dogmatist	defensive_spells	Spirit Warding I (101)	
hunch_backed_dogmatist	treasure_other	Farlook vitreous humor	
hunch_backed_dogmatist	treasure_other	vial of farlook vitreous humor	
hunch_backed_dogmatist	treasure_other	radiant crimson mote of essence	
hunter_troll	otherclass	Living	
hunter_troll	equipment	a chain hauberk	
hunter_troll	equipment	a jeddart-axe	
hunter_troll	defensive_spells	Natural Colors (601)	
hunter_troll	defensive_spells	Self Control (613)	
hunter_troll	treasure_other	a small troll tooth	
hunter_troll	treasure_other	glimmering blue mote of essence	
hunter_troll	treasure_other	glimmering blue essence shard	
hunter_troll	treasure_other	large troll tooth	
ice_elemental	otherclass	Extraplanar	
ice_elemental	otherclass	Magical	
ice_golem	otherclass	Magical	
ice_golem	otherclass	Element-based	
ice_golem	defensive_spells	Elemental Defense II (406)	
ice_golem	treasure_other	crystal core	
ice_hound	otherclass	Living	
ice_hound	treasure_other	essence of water	
ice_skeleton	otherclass	Corporeal undead	
ice_troll	otherclass	Living	
ice_troll	otherclass	Element-based	
ice_troll	otherclass	Boss	
ice_troll	equipment	a badly torn rusted chain hauberk	
ice_troll	equipment	a massive icicle	
ice_troll	equipment	an enruned ice-covered battle axe	
ice_troll	equipment	an ice club	
ice_troll	equipment	an ice spear	
ice_troll	equipment	an ice-covered two-handed sword	
ice_troll	equipment	an ice-crusted steel chain hauberk	
ice_troll	defensive_spells	Spirit Defense (103)	
ice_troll	treasure_other	essence of water, small troll tooth	
ice_troll	treasure_other	glimmering blue essence shard	
ice_wraith	otherclass	Non-corporeal undead	
ice_wraith	otherclass	Element-based	
ice_wraith	equipment	a bruised left eye	
ice_wraith	equipment	a kaskara	
ice_wraith	equipment	a rusting horned helm	
ice_wraith	equipment	a splintered shield	
ice_wraith	equipment	a steel-tipped whip	
ice_wraith	equipment	a tattered robe	
ice_wraith	equipment	some decaying leathers	
ice_wraith	defensive_spells	Thurfel's Ward (503)	
ice_wraith	defensive_spells	Elemental Defense I (401)	
ice_wraith	defensive_spells	Elemental Defense II (406)	
ice_wraith	defensive_spells	Wizard's Shield (919)	
ice_wraith	treasure_other	essence of water	
illoke_elder	otherclass	Living	
illoke_elder	otherclass	Boss	
illoke_elder	equipment	a giant granite sledgehammer	
illoke_elder	equipment	a gleaming ora aegis	
illoke_elder	equipment	a grey stone crescent symbol	
illoke_elder	equipment	a heavy stone hammer	
illoke_elder	equipment	a rusted dark iron aegis	
illoke_elder	equipment	an enormous stalagmite	
illoke_elder	defensive_spells	Elemental Defense III (414)	
illoke_elder	defensive_spells	Elemental Defense II (406)	
illoke_elder	defensive_spells	Thurfel's Ward (503)	
illoke_elder	defensive_spells	Elemental Defense I (401)	
illoke_elder	treasure_other	radiant crimson essence shard	
illoke_elder	treasure_other	essence of earth	
illoke_jarl	otherclass	Living	
illoke_jarl	equipment	a grey stone crescent symbol	
illoke_jarl	equipment	a heavy black stone hammer	
illoke_jarl	equipment	a massive iron-banded greatshield	
illoke_jarl	equipment	a massive pitted iron pavis	
illoke_jarl	equipment	a slate grey stone hammer	
illoke_jarl	defensive_spells	Divine Shield (1609)	
illoke_jarl	defensive_spells	Fasthr's Reward (115)	
illoke_jarl	defensive_spells	Lesser Shroud (120)	
illoke_jarl	defensive_spells	Song of Unravelling (1013)	
illoke_jarl	treasure_other	radiant crimson essence shard	
illoke_jarl	treasure_other	essence of earth	
illoke_mystic	otherclass	Living	
illoke_mystic	equipment	a giant stone hammer	
illoke_mystic	equipment	a grey stone crescent symbol	
illoke_mystic	equipment	a heavy stone hammer	
illoke_mystic	equipment	a massive iron shield	
illoke_mystic	defensive_spells	Elemental Defense I (401)	
illoke_mystic	defensive_spells	Elemental Defense II (406)	
illoke_mystic	defensive_spells	Elemental Defense III (414)	
illoke_mystic	defensive_spells	Elemental Targeting (425)	
illoke_mystic	defensive_spells	Natural Colors (601)	
illoke_mystic	defensive_spells	Resist Elements (602)	
illoke_mystic	treasure_other	Glowing violet essence dust	
illoke_mystic	treasure_other	essence of earth	
illoke_shaman	otherclass	Living	
illoke_shaman	equipment	a grey stone crescent symbol	
illoke_shaman	equipment	a huge stone maul	
illoke_shaman	equipment	a massive granite hammer	
illoke_shaman	equipment	a massive iron shield	
illoke_shaman	defensive_spells	Benediction (307)	
illoke_shaman	defensive_spells	Elemental Defense I (401)	
illoke_shaman	defensive_spells	Elemental Defense II (406)	
illoke_shaman	defensive_spells	Elemental Defense III (414)	
illoke_shaman	defensive_spells	Elemental Targeting (425)	
illoke_shaman	defensive_spells	Resist Elements (602)	
illoke_shaman	treasure_other	Glowing violet mote of essence	
illoke_shaman	treasure_other	essence of earth	
ilvari_pixie	otherclass	Living	
ilvari_pixie	otherclass	Magical	
ilvari_pixie	equipment	a giant bee stinger	
ilvari_pixie	equipment	a leafy green tunic	
ilvari_pixie	defensive_spells	Arcane Barrier (1720)	
ilvari_pixie	defensive_spells	Elemental Defense I (401)	
ilvari_pixie	defensive_spells	Elemental Defense II (406)	
ilvari_pixie	defensive_spells	Elemental Defense III (414)	
ilvari_pixie	defensive_spells	Invisibility (916)	
ilvari_sprite	otherclass	Living	
ilvari_sprite	otherclass	Magical	
ilvari_sprite	equipment	a leafy green tunic	
ilvari_sprite	defensive_spells	Lesser Shroud (120)	
ilvari_sprite	defensive_spells	Spirit Warding I (101)	
ilvari_sprite	defensive_spells	Spirit Warding II (107)	
ilvari_sprite	defensive_spells	Wall of Force (140)	
infernal_death_knight	otherclass	Corporeal undead	
infernal_death_knight	equipment	a massive black ora sword adorned with a trio of blue-black diamonds	
infernal_death_knight	equipment	some darkly blued steel half-plate	
infernal_death_knight	defensive_spells	Spirit Strike (117)	
infernal_death_knight	treasure_other	ayanad crystal	
infernal_death_knight	treasure_other	n'ayanad crystal	
infernal_death_knight	treasure_other	petrified mammoth tusk	
ithzir_adept	otherclass	Living	
ithzir_adept	otherclass	Extraplanar	
ithzir_adept	equipment	a curved crystal-edged blade	
ithzir_adept	equipment	a suit of trimmed leather	
ithzir_adept	equipment	a twisted crystal-tipped staff	
ithzir_adept	defensive_spells	Elemental Defense I (401)	
ithzir_adept	defensive_spells	Elemental Defense II (406)	
ithzir_adept	defensive_spells	Elemental Defense III (414)	
ithzir_adept	defensive_spells	Elemental Barrier (430)	
ithzir_adept	defensive_spells	Thurfel's Ward (503)	
ithzir_adept	defensive_spells	Elemental Focus (513)	
ithzir_adept	defensive_spells	Prismatic Guard (905)	
ithzir_adept	defensive_spells	Mass Blur (911)	
ithzir_adept	defensive_spells	Wizard's Shield (919)	
ithzir_adept	armaments	heavy crystal-capped maul	
ithzir_adept	treasure_other	tiny golden seed	
ithzir_adept	treasure_other	radiant crimson mote of essence	
ithzir_champion	otherclass	Living	
ithzir_champion	otherclass	Extraplanar	
ithzir_champion	equipment	a gornar flail	
ithzir_champion	equipment	a jagged steel flamberge	
ithzir_champion	equipment	a segmented steel breastplate	
ithzir_champion	equipment	a twisted steel talisman	
ithzir_champion	equipment	a heavy steel maul	
ithzir_champion	immunities	stun	
ithzir_champion	defensive_spells	Spirit Warding I (101)	
ithzir_champion	defensive_spells	Spirit Defense (103)	
ithzir_champion	defensive_spells	Mantle of Faith (1601)	
ithzir_champion	armaments	heavy crystal-capped maul	
ithzir_champion	treasure_other	crystal weapon	
ithzir_herald	otherclass	Living	
ithzir_herald	otherclass	Extraplanar	
ithzir_herald	equipment	a curved crystal-edged blade	
ithzir_herald	equipment	a curved silvery blade	
ithzir_herald	equipment	a gleaming crystal-edged broadsword	
ithzir_herald	equipment	a polished steel shield	
ithzir_herald	equipment	some sleek studded leather	
ithzir_herald	defensive_spells	Elemental Defense I (401)	
ithzir_herald	defensive_spells	Elemental Defense II (406)	
ithzir_herald	defensive_spells	Elemental Defense III (414)	
ithzir_herald	defensive_spells	Elemental Barrier (430)	
ithzir_herald	treasure_other	crystal-edged weapons	
ithzir_herald	treasure_other	tiny golden seed	
ithzir_initiate	otherclass	Living	
ithzir_initiate	otherclass	Extraplanar	
ithzir_initiate	equipment	a suit of trimmed leather	
ithzir_initiate	equipment	a twisted crystal-tipped staff	
ithzir_initiate	defensive_spells	Lesser Shroud (120)	
ithzir_initiate	defensive_spells	Minor Sanctuary (213)	
ithzir_initiate	defensive_spells	Spell Shield (219)	
ithzir_initiate	defensive_spells	Spirit Defense (103)	
ithzir_initiate	defensive_spells	Spirit Shield (202)	
ithzir_initiate	defensive_spells	Spirit Warding I (101)	
ithzir_initiate	defensive_spells	Spirit Warding II (107)	
ithzir_initiate	defensive_spells	Wall of Force (140)	
ithzir_initiate	defensive_spells	Heroism (215)	
ithzir_initiate	defensive_spells	Spirit Strike (117)	
ithzir_initiate	treasure_other	tiny golden seed	
ithzir_janissary	otherclass	Living	
ithzir_janissary	otherclass	Extraplanar	
ithzir_janissary	equipment	a blued steel hauberk	
ithzir_janissary	equipment	a polished steel shield	
ithzir_janissary	equipment	a spiral-hafted crystal-edged handaxe	
ithzir_janissary	equipment	a spiral-hafted handaxe	
ithzir_janissary	treasure_other	crystal-edged weapons	
ithzir_scout	otherclass	Living	
ithzir_scout	otherclass	Extraplanar	
ithzir_scout	equipment	a charcoal grey shield	
ithzir_scout	equipment	a curved crystal-edged blade	
ithzir_scout	equipment	a gleaming crystal-edged broadsword	
ithzir_scout	equipment	a gleaming steel broadsword	
ithzir_scout	equipment	some sleek grey brigandine	
ithzir_scout	treasure_other	crystal-edged weapons	
ithzir_seer	otherclass	Living	
ithzir_seer	otherclass	Extraplanar	
ithzir_seer	equipment	a suit of trimmed leather	
ithzir_seer	equipment	a twisted crystal-tipped staff	
ithzir_seer	defensive_spells	Minor Sanctuary (213)	
ithzir_seer	defensive_spells	Self Control (613)	
ithzir_seer	defensive_spells	Spirit Fog (106)	
ithzir_seer	defensive_spells	Wall of Force (140)	
ithzir_seer	defensive_spells	Spirit Warding I (101)	
ithzir_seer	defensive_spells	Spirit Defense (103)	
ithzir_seer	defensive_spells	Spirit Warding II (107)	
ithzir_seer	defensive_spells	Spirit Shield (202)	
ithzir_seer	defensive_spells	Spell Shield (219)	
ithzir_seer	defensive_spells	Spirit Strike (117)	
ithzir_seer	armaments	heavy crystal-capped maul	
jungle_feyling	equipment	a boiled leather vest	
jungle_feyling	equipment	a fist-scythe	
jungle_feyling	equipment	a small buckler	
jungle_feyling	equipment	an enormous ginko nut shell hat	
jungle_troll	otherclass	Living	
jungle_troll	equipment	a bamboo-hilted machete	
jungle_troll	defensive_spells	Spirit Warding II (107)	
jungle_troll	treasure_other	small troll tooth	
jungle_troll	treasure_other	ayanad crystal	
jungle_troll_chieftain	otherclass	Living	
jungle_troll_chieftain	equipment	a vine-wrapped rusting bastard sword	
jungle_troll_chieftain	defensive_spells	Natural Colors (601)	
jungle_troll_chieftain	defensive_spells	Self Control (613)	
jungle_troll_chieftain	defensive_spells	Mobility (618)	
jungle_troll_chieftain	defensive_spells	Spirit Warding I (101)	
jungle_troll_chieftain	treasure_other	a glimmering blue essence shard	
kelp_tangled_coral_golem	immunities	Puncture	
kelp_tangled_coral_golem	special_defenses	-->	
kelp_tangled_coral_golem	treasure_other	ayanad crystal	
kiramon_defender	otherclass	Living	
kiramon_defender	otherclass	Boss	
kiramon_defender	treasure_other	glowing mineral water	
kiramon_defender	treasure_other	tiny golden seed	
kiramon_worker	otherclass	Living	
kiramon_worker	otherclass	Boss	
kiramon_worker	treasure_other	corked crystalline globe filled with glowing mineral water	
kobold	otherclass	Living	
kobold	equipment	a javelin	
kobold	equipment	a ratty sack	
kobold	equipment	a short sword	
kobold	equipment	a wooden shield	
kobold	equipment	some light leather	
kobold	armaments	reinforced shield	
kobold_shepherd	otherclass	Living	
kobold_shepherd	equipment	a shepherd's crook	
kobold_shepherd	equipment	some dirty brown robes	
kobold_shepherd	equipment	some leather sandals	
kobold_shepherd	defensive_spells	Elemental Defense I (401)	
kobold_shepherd	defensive_spells	Elemental Defense II (406)	
kobold_shepherd	defensive_spells	Spirit Defense (103)	
kobold_shepherd	defensive_spells	Spirit Warding I (101)	
kobold_shepherd	defensive_spells	Spirit Warding II (107)	
krag_dweller	equipment	a bruised left eye	
krag_dweller	immunities	Dark Catalyst (719)	
krag_dweller	immunities	Implosion (720)	
krag_dweller	immunities	Fire	
krag_dweller	immunities	Web (118)	
krag_dweller	treasure_other	Essence of earth	
krag_yeti	otherclass	Living	
krag_yeti	equipment	a bruised left eye	
krag_yeti	equipment	a bruised right eye	
krag_yeti	equipment	a possible mild concussion	
krag_yeti	treasure_other	Tiny golden seed	
krolvin_corsair	otherclass	Living	
krolvin_corsair	otherclass	Boss	
krolvin_corsair	equipment	a plain steel cutlass	
krolvin_corsair	equipment	a salt-encrusted knapsack	
krolvin_corsair	equipment	a suit of chain hauberk	
krolvin_mercenary	otherclass	Living	
krolvin_mercenary	equipment	a broadsword	
krolvin_mercenary	equipment	a handaxe	
krolvin_mercenary	equipment	a reinforced shield	
krolvin_mercenary	equipment	some brigandine armor	
krolvin_mercenary	equipment	some burnished arm greaves	
krolvin_mercenary	equipment	some double leather	
krolvin_mercenary	equipment	some studded leather	
krolvin_mercenary	treasure_other	s'ayanad crystal	
krolvin_slaver	otherclass	Living	
krolvin_slaver	equipment	a length of spiked chain	
krolvin_slaver	equipment	a plain steel scimitar	
krolvin_slaver	equipment	some double chain armor	
krolvin_warfarer	otherclass	Living	
krolvin_warfarer	otherclass	Boss	
krolvin_warfarer	equipment	a falchion	
krolvin_warfarer	equipment	a reinforced shield	
krolvin_warfarer	equipment	some full leather	
krolvin_warfarer	defensive_spells	Elemental Defense I (401)	
krolvin_warfarer	defensive_spells	Elemental Defense II (406)	
krolvin_warfarer	defensive_spells	Spirit Defense (103)	
krolvin_warfarer	defensive_spells	Spirit Fog (106)	
krolvin_warfarer	defensive_spells	Spirit Warding I (101)	
krolvin_warfarer	defensive_spells	Spirit Warding II (107)	
krolvin_warfarer	treasure_other	Glimmering blue essence shard	
krolvin_warfarer	treasure_other	t'ayanad crystal	
krolvin_warrior	otherclass	Living	
krolvin_warrior	otherclass	Boss	
krolvin_warrior	equipment	a chain hauberk	
krolvin_warrior	equipment	a cracked leather belt	
krolvin_warrior	equipment	a jeddart-axe	
krolvin_warrior	equipment	a morning star	
krolvin_warrior	equipment	a reinforced shield	
krolvin_warrior	equipment	a war mattock	
krolvin_warrior	equipment	some brigandine armor	
krolvin_warrior	treasure_other	s'ayanad crystal	
krynch	otherclass	Living	
krynch	otherclass	Magical	
krynch	equipment	a bruised left eye	
krynch	equipment	a bruised right eye	
krynch	equipment	a completely severed right arm	
krynch	defensive_spells	Natural Colors (601)	
krynch	treasure_other	glimmering blue essence dust	
krynch	treasure_other	glimmering blue essence shard	
krynch	treasure_other	essence of earth	
large_ogre	otherclass	Living	
large_ogre	equipment	a mace	
large_ogre	equipment	a spear	
large_ogre	equipment	a wooden shield	
large_ogre	equipment	some double chain	
large_ogre	equipment	some full leather	
large_ogre	treasure_other	s'ayanad crystal	
large_thorned_shrub	otherclass	corporeal undead	
lava_golem	otherclass	Magical	
lava_golem	otherclass	Element-based	
lava_golem	equipment	a firewheel arrow fletched with plain white feathers	
lava_golem	special_defenses	Immune to Unbalance (110)	
lava_golem	treasure_other	Essence of fire, Crystal core	
lava_troll	otherclass	Living	
lava_troll	otherclass	Element-based	
lava_troll	otherclass	Boss	
lava_troll	equipment	a leather-wound ruddy steel sledgehammer	
lava_troll	treasure_other	essence of fire	
lava_troll	treasure_other	small troll tooth	
lava_troll	treasure_other	glimmering blue essence shard	
leaper	otherclass	Living	
lesser_burrow_orc	otherclass	Living	
lesser_construct	otherclass	Magical	
lesser_construct	immunities	magic	
lesser_construct	treasure_other	crystal core	
lesser_faeroth	otherclass	Living	
lesser_faeroth	otherclass	Boss	
lesser_faeroth	treasure_other	a mottled faeroth crest	
lesser_frost_shade	otherclass	Non-corporeal undead	
lesser_frost_shade	otherclass	Element-based	
lesser_frost_shade	equipment	a handaxe	
lesser_frost_shade	equipment	some light leather	
lesser_ghoul	otherclass	Corporeal undead	
lesser_ghoul	treasure_other	ghoul nail	
lesser_ghoul	treasure_other	ayanad crystal	
lesser_griffin	otherclass	Living	
lesser_griffin	otherclass	Boss	
lesser_griffin	equipment	a blinded left eye	
lesser_griffin	equipment	a completely severed left front leg	
lesser_griffin	treasure_other	Glowing violet essence dust	
lesser_griffin	treasure_other	glowing violet essence shard	
lesser_ice_elemental	otherclass	Extraplanar	
lesser_ice_elemental	otherclass	Magical	
lesser_ice_elemental	defensive_spells	Elemental Defense I (401)	
lesser_ice_elemental	defensive_spells	Elemental Defense II (406)	
lesser_ice_elemental	defensive_spells	Elemental Defense III (414)	
lesser_ice_elemental	defensive_spells	Prismatic Guard (905)	
lesser_ice_elemental	treasure_other	essence of water	
lesser_ice_giant	otherclass	Living	
lesser_ice_giant	otherclass	Element-based	
lesser_ice_giant	equipment	a fur-lined horned helm	
lesser_ice_giant	equipment	a massive icicle	
lesser_ice_giant	treasure_other	essence of water	
lesser_minotaur	otherclass	Living	
lesser_minotaur	equipment	a broad leather-wrapped waraxe	
lesser_minotaur	equipment	a bruised left eye	
lesser_minotaur	equipment	a bruised right eye	
lesser_minotaur	equipment	a curved silvery white greataxe	
lesser_minotaur	equipment	a reinforced slatted wooden shield	
lesser_minotaur	equipment	some rough dark grey brigandine armor	
lesser_minotaur	treasure_other	Tiny golden seed	
lesser_moor_wight	otherclass	Corporeal undead	
lesser_moor_wight	otherclass	Boss	
lesser_moor_wight	equipment	a blackened twisted steel longsword	
lesser_moor_wight	defensive_spells	Thurfel's Ward (503)	
lesser_moor_wight	defensive_spells	Spirit Warding I (101)	
lesser_moor_wight	defensive_spells	Spirit Defense (103)	
lesser_mummy	otherclass	Corporeal undead	
lesser_orc	otherclass	Living	
lesser_orc	equipment	a cudgel	
lesser_orc	equipment	a flail	
lesser_orc	equipment	a leather breastplate	
lesser_orc	equipment	a leather helm	
lesser_orc	equipment	a metal aventail	
lesser_orc	equipment	a reinforced shield	
lesser_orc	equipment	a short sword	
lesser_orc	equipment	a wooden shield	
lesser_orc	equipment	some full leather	
lesser_orc	treasure_other	ayanad crystal	
lesser_red_orc	otherclass	Living	
lesser_red_orc	equipment	a leather breastplate	
lesser_red_orc	equipment	a leather helm	
lesser_red_orc	equipment	a reinforced shield	
lesser_red_orc	equipment	a scimitar	
lesser_red_orc	armaments	steel-banded shield	
lesser_shade	otherclass	Non-corporeal undead	
lesser_shade	equipment	a short sword	
lesser_shade	equipment	an augmented breastplate	
lesser_shade	armaments	mottled grey falchion	
lesser_shade	treasure_other	Alchemy (common)	
lesser_stone_gargoyle	otherclass	Living	
lesser_stone_gargoyle	treasure_other	crystal core	
lesser_stone_gargoyle	treasure_other	glimmering blue essence dust	
lesser_stone_gargoyle	treasure_other	essence of earth	
lesser_vruul	otherclass	Corporeal undead	
lesser_vruul	equipment	a battle axe	
lesser_vruul	equipment	a short sword	
lesser_vruul	equipment	a wooden shield	
lesser_vruul	defensive_spells	Bravery (211)	
lesser_vruul	defensive_spells	Heroism (215)	
lesser_vruul	defensive_spells	Lesser Shroud (120)	
lesser_vruul	defensive_spells	Spell Shield (219)	
lesser_vruul	defensive_spells	Spirit Defense (103)	
lesser_vruul	defensive_spells	Spirit Shield (202)	
