area	source	room_id	room_name	floor	confidence
wehnimers-landing-town	official layout	258	[Wehnimer's, Airioch Lane]	0	certain
wehnimers-landing-town	official layout	259	[Wehnimer's, Cheridin Ave.]	0	certain
wehnimers-landing-town	official layout	260	[Wehnimer's, Lyon Way]	0	certain
wehnimers-landing-town	official layout	261	[Wehnimer's, Mikhail St.]	0	certain
wehnimers-landing-town	official layout	262	[Wehnimer's, Valeria St.]	0	certain
wehnimers-landing-town	official layout	263	[Wehnimer's, Valeria St.]	0	certain
wehnimers-landing-town	official layout	264	[Wehnimer's, Dagmar Lane]	0	certain
wehnimers-landing-town	official layout	265	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	266	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	267	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	268	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	269	[Wehnimer's, Taarna Rd.]	0	certain
wehnimers-landing-town	official layout	270	[Wehnimer's, Stormarm St.]	0	certain
wehnimers-landing-town	official layout	271	[Wehnimer's, Stormarm St.]	0	weak
wehnimers-landing-town	official layout	272	[Wehnimer's, Stormarm St.]	0	certain
wehnimers-landing-town	official layout	273	[Wehnimer's, Lyon Way]	0	certain
wehnimers-landing-town	official layout	274	[House Brigatta, Lane]	0	certain
wehnimers-landing-town	official layout	275	[Wehnimer's, Lyon Way]	0	certain
wehnimers-landing-town	official layout	276	[Town Square, Northeast]	0	certain
wehnimers-landing-town	official layout	277	[Wehnimer's, Valeria St.]	0	certain
wehnimers-landing-town	official layout	278	[Wehnimer's, The Mews]	0	weak
wehnimers-landing-town	official layout	279	[Wehnimer's, The Mews]	0	certain
wehnimers-landing-town	official layout	280	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	281	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	282	[Town Square, Southeast]	0	certain
wehnimers-landing-town	official layout	283	[Wehnimer's, Parsnips St.]	0	certain
wehnimers-landing-town	official layout	284	[Town Square, Southwest]	0	certain
wehnimers-landing-town	official layout	285	[Town Square, West]	0	certain
wehnimers-landing-town	official layout	286	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	287	[Wehnimer's, North Ring Rd.]	0	certain
wehnimers-landing-town	official layout	288	[Town Square, Small Park]	0	certain
wehnimers-landing-town	official layout	289	[Wehnimer's, Sindar Lane]	0	certain
wehnimers-landing-town	official layout	290	[Wehnimer's, West Ring Rd.]	0	certain
wehnimers-landing-town	official layout	291	[Wehnimer's, West Ring Rd.]	0	certain
wehnimers-landing-town	official layout	292	[Wehnimer's, West Ring Rd.]	0	certain
wehnimers-landing-town	official layout	293	[Wehnimer's, West Ring Rd.]	0	certain
wehnimers-landing-town	official layout	294	[Wehnimer's, West Ring Rd.]	0	certain
wehnimers-landing-town	official layout	295	[Wehnimer's, Winter St.]	0	certain
wehnimers-landing-town	official layout	296	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	297	[Town Square, South Alley]	0	certain
wehnimers-landing-town	official layout	298	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	299	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	300	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	301	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	302	[Wehnimer's, Airioch Lane]	0	certain
wehnimers-landing-town	official layout	303	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	304	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	305	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	306	[Wehnimer's, Dragonsclaw Rd.]	0	certain
wehnimers-landing-town	official layout	307	[Wehnimer's, Dragonsclaw Rd.]	0	certain
wehnimers-landing-town	official layout	308	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	309	[Wehnimer's, South Ring Rd.]	0	certain
wehnimers-landing-town	official layout	310	[Wehnimer's, Locksmehr Way]	0	certain
wehnimers-landing-town	official layout	311	[Wehnimer's, Shanty Town]	0	certain
wehnimers-landing-town	official layout	312	[Wehnimer's, Shanty Town]	0	certain
wehnimers-landing-town	official layout	313	[Wehnimer's, Boatyard]	0	certain
wehnimers-landing-town	official layout	314	[Wehnimer's, Shanty Town]	0	certain
wehnimers-landing-town	official layout	315	[Wehnimer's, Shanty Town]	0	certain
wehnimers-landing-town	official layout	316	[Wehnimer's, Boatyard]	0	certain
wehnimers-landing-town	official layout	317	[Wehnimer's, Beolost Rd.]	0	certain
wehnimers-landing-town	official layout	318	[Town Square, Garden Niche]	0	certain
wehnimers-landing-town	official layout	319	[Wehnimer's, Stormarm St.]	0	certain
wehnimers-landing-town	official layout	320	[Wehnimer's, Stormarm St.]	0	certain
wehnimers-landing-town	official layout	321	[Wehnimer's, Taarna Rd.]	0	certain
wehnimers-landing-town	official layout	322	[Wehnimer's, Taarna Rd.]	0	certain
wehnimers-landing-town	official layout	323	[Wehnimer's, Lanthar Rd.]	0	certain
wehnimers-landing-town	official layout	324	[Wehnimer's, Cul-de-Sac]	0	certain
wehnimers-landing-town	official layout	326	[Wehnimer's, Bridge]	0	certain
wehnimers-landing-town	official layout	327	[Wehnimer's, East Crossing]	0	certain
wehnimers-landing-town	official layout	328	[Wehnimer's, River Ramble]	0	certain
wehnimers-landing-town	official layout	329	[Wehnimer's, River Ramble]	0	certain
wehnimers-landing-town	official layout	330	[Wehnimer's, River Ramble]	0	certain
wehnimers-landing-town	official layout	331	[Wehnimer's, Ilstar Lane]	0	certain
wehnimers-landing-town	official layout	332	[Wehnimer's, East Ring Rd.]	0	certain
wehnimers-landing-town	official layout	333	[Wehnimer's, Vesitsa Place]	0	certain
wehnimers-landing-town	official layout	334	[Wehnimer's, East Ring Rd.]	0	certain
wehnimers-landing-town	official layout	335	[Wehnimer's, East Ring Rd.]	0	certain
wehnimers-landing-town	official layout	336	[East Row, Courtyard]	0	certain
wehnimers-landing-town	official layout	337	[East Row, Ebonwood Way]	0	certain
wehnimers-landing-town	official layout	338	[East Row, Fel Road]	0	certain
wehnimers-landing-town	official layout	339	[East Row, Modwir Way]	0	certain
wehnimers-landing-town	official layout	340	[East Row, Monir Road]	0	certain
wehnimers-landing-town	official layout	341	[East Row, Holly Road]	0	certain
wehnimers-landing-town	official layout	342	[East Row, Spinewood Way]	0	certain
wehnimers-landing-town	official layout	343	[East Row, Tanik Road]	0	certain
wehnimers-landing-town	official layout	344	[East Row, Pine Point]	0	certain
wehnimers-landing-town	official layout	345	[East Row, Pine Point]	0	certain
wehnimers-landing-town	official layout	346	[East Row, Pine Point]	0	certain
wehnimers-landing-town	official layout	347	[East Row, Pine Point]	0	certain
wehnimers-landing-town	official layout	348	[East Row, Pine Point]	0	certain
wehnimers-landing-town	official layout	349	[East Row, Tanik Road]	0	certain
wehnimers-landing-town	official layout	350	[East Row, Tanik Road]	0	certain
wehnimers-landing-town	official layout	351	[East Row, Tanik Road]	0	certain
wehnimers-landing-town	official layout	352	[East Row, Tanik Road]	0	certain
wehnimers-landing-town	official layout	353	[East Row, Spinewood Way]	0	certain
wehnimers-landing-town	official layout	354	[East Row, Spinewood Way]	0	certain
wehnimers-landing-town	official layout	355	[East Row, Spinewood Way]	0	certain
wehnimers-landing-town	official layout	356	[East Row, Spinewood Way]	0	certain
wehnimers-landing-town	official layout	357	[East Row, Holly Road]	0	certain
wehnimers-landing-town	official layout	358	[East Row, Holly Road]	0	certain
wehnimers-landing-town	official layout	359	[East Row, Holly Road]	0	certain
wehnimers-landing-town	official layout	360	[East Row, Holly Road]	0	certain
wehnimers-landing-town	official layout	361	[East Row, Monir Road]	0	certain
wehnimers-landing-town	official layout	362	[East Row, Monir Road]	0	certain
wehnimers-landing-town	official layout	363	[East Row, Monir Road]	0	certain
wehnimers-landing-town	official layout	364	[East Row, Monir Road]	0	certain
wehnimers-landing-town	official layout	365	[East Row, Modwir Way]	0	certain
wehnimers-landing-town	official layout	366	[East Row, Modwir Way]	0	certain
wehnimers-landing-town	official layout	367	[East Row, Modwir Way]	0	certain
wehnimers-landing-town	official layout	368	[East Row, Modwir Way]	0	certain
wehnimers-landing-town	official layout	369	[East Row, Fel Road]	0	certain
wehnimers-landing-town	official layout	370	[East Row, Fel Road]	0	certain
wehnimers-landing-town	official layout	371	[East Row, Fel Road]	0	certain
wehnimers-landing-town	official layout	372	[East Row, Fel Road]	0	certain
wehnimers-landing-town	official layout	373	[East Row, Ebonwood Way]	0	certain
wehnimers-landing-town	official layout	374	[East Row, Ebonwood Way]	0	certain
wehnimers-landing-town	official layout	375	[East Row, Ebonwood Way]	0	certain
wehnimers-landing-town	official layout	376	[Wehnimer's, Garden]	0	certain
wehnimers-landing-town	official layout	377	[Wehnimer's, Garden Close]	0	certain
wehnimers-landing-town	official layout	378	[House Aspis, Outside the Gate]	0	certain
wehnimers-landing-town	official layout	379	[Wehnimer's, Garden]	0	certain
wehnimers-landing-town	official layout	380	[Wehnimer's, Garden Copse]	0	certain
wehnimers-landing-town	official layout	381	[Wehnimer's, Bay's Watch East]	0	certain
wehnimers-landing-town	official layout	3878	[East Row, Ebonwood Way]	0	certain
wehnimers-landing-town	official layout	3885	[Prison, Courtyard]	0	certain
wehnimers-landing-town	official layout	4074	[Wehnimer's, East Jetty]	0	certain
wehnimers-landing-town	official layout	6944	[Wehnimer's, Festival Grounds]	0	weak
wehnimers-landing-town	official layout	6951	[Warrior Guild, Entryway]	0	certain
wehnimers-landing-town	official layout	8683	[Wehnimer's, Narrow Alleyway]	0	certain
wehnimers-landing-town	official layout	8889	[Wehnimer's, Middle Dock]	0	certain
wehnimers-landing-town	official layout	8898	[Wehnimer's, South Wharf]	0	certain
wehnimers-landing-town	official layout	14135	[River Tower West, Pay Master]	0	weak
wehnimers-landing-town	official layout	14633	[River Tower West, Guard Room]	1	strong
wehnimers-landing-town	official layout	14634	[River Tower West, Roof]	2	strong
wehnimers-landing-town	official layout	14995	[Wehnimer's, East Jetty End]	0	certain
wehnimers-landing-town	official layout	22349	[Wehnimer's, A Very Dark Alley]	0	certain
elven-nations-old-tafaendryl-west	official layout	11941	[Old Ta'Faendryl, Glory Road]	0	certain
elven-nations-old-tafaendryl-west	official layout	11942	[Old Ta'Faendryl, West]	0	certain
elven-nations-old-tafaendryl-west	official layout	11943	[Old Ta'Faendryl, West]	0	certain
elven-nations-old-tafaendryl-west	official layout	11944	[Old Ta'Faendryl, West]	0	certain
elven-nations-old-tafaendryl-west	official layout	11945	[Old Ta'Faendryl, Glory Road]	0	certain
elven-nations-old-tafaendryl-west	official layout	11946	[Old Ta'Faendryl, Glory Road]	0	certain
elven-nations-old-tafaendryl-west	official layout	11947	[Old Ta'Faendryl, Glory Road]	0	certain
elven-nations-old-tafaendryl-west	official layout	11948	[Old Ta'Faendryl, Glory Gate]	0	certain
elven-nations-old-tafaendryl-west	official layout	11949	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11950	[West Woods, River Edge]	0	certain
elven-nations-old-tafaendryl-west	official layout	11951	[West Woods, River Edge]	0	certain
elven-nations-old-tafaendryl-west	official layout	11952	[West Woods, River Edge]	0	certain
elven-nations-old-tafaendryl-west	official layout	11953	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11954	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11955	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11956	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11957	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11958	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11959	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11960	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11961	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11962	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11963	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11964	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11965	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11966	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11967	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11968	[West Woods, Tiny Cottage]	0	strong
elven-nations-old-tafaendryl-west	official layout	11969	[Tiny Cottage, Kitchen]	0	strong
elven-nations-old-tafaendryl-west	official layout	11970	[Tiny Cottage, Back Garden]	0	strong
elven-nations-old-tafaendryl-west	official layout	11971	[Tiny Cottage, Back Garden]	0	strong
elven-nations-old-tafaendryl-west	official layout	11972	[Cottage Garden, Niche]	0	strong
elven-nations-old-tafaendryl-west	official layout	11973	[Cottage Garden, Brick Path]	0	strong
elven-nations-old-tafaendryl-west	official layout	11974	[Cottage Garden, Stone Building]	0	strong
elven-nations-old-tafaendryl-west	official layout	11975	[Stone Building, Attic Loft]	1	strong
elven-nations-old-tafaendryl-west	official layout	11976	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11977	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11978	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11979	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11980	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11981	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11982	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11983	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11984	[Old Ta'Faendryl, West Woods]	0	certain
elven-nations-old-tafaendryl-west	official layout	11985	[Old Ta'Faendryl, West]	0	certain
elven-nations-old-tafaendryl-west	official layout	11986	[Old Ta'Faendryl, Foothill]	0	certain
elven-nations-old-tafaendryl-west	official layout	11987	[Old Ta'Faendryl, Foothill]	0	certain
elven-nations-old-tafaendryl-west	official layout	11988	[Old Ta'Faendryl, Foothill]	0	certain
elven-nations-old-tafaendryl-west	official layout	11989	[Old Ta'Faendryl, Foothill]	0	certain
elven-nations-old-tafaendryl-west	official layout	11990	[Old Ta'Faendryl, Foothill]	0	certain
elven-nations-old-tafaendryl-west	official layout	11991	[Old Ta'Faendryl, Observatory]	0	certain
elven-nations-old-tafaendryl-west	official layout	11992	[Observatory Entrance]	0	strong
elven-nations-old-tafaendryl-west	official layout	11993	[Observatory, Upper Level]	1	strong
elven-nations-old-tafaendryl-west	official layout	11994	[Observatory, Lower Level]	-1	strong
elven-nations-old-tafaendryl-west	official layout	11995	[Forgotten Pool]	-2	moderate
elven-nations-old-tafaendryl-west	official layout	11996	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	11997	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	11998	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	11999	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12000	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12001	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12002	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12003	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12004	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12005	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12006	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12007	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12008	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12009	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12010	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12011	[Aqueduct]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	12046	[Old Ta' Faendryl, Foothill Base]	0	certain
elven-nations-old-tafaendryl-west	official layout	12047	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12048	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12049	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12050	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12051	[Old Ta'Faendryl, Northwest]	0	certain
elven-nations-old-tafaendryl-west	official layout	12052	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12053	[Old Ta'Faendryl, North Valley]	0	certain
elven-nations-old-tafaendryl-west	official layout	12054	[Old Ta'Faendryl, Treetop]	1	moderate
elven-nations-old-tafaendryl-west	official layout	12055	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12056	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12057	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12058	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12059	[Old Ta'Faendryl, North Gate]	0	certain
elven-nations-old-tafaendryl-west	official layout	12060	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12061	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12062	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12063	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12064	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12065	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12066	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12067	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12068	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12069	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12070	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12071	[Lake, Shallows]	0	certain
elven-nations-old-tafaendryl-west	official layout	12072	[Lake, Shallows]	0	certain
elven-nations-old-tafaendryl-west	official layout	12073	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12074	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12075	[Old Ta'Faendryl, Northeast]	0	certain
elven-nations-old-tafaendryl-west	official layout	12076	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12077	[Old Ta'Faendryl, North]	0	certain
elven-nations-old-tafaendryl-west	official layout	12078	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12079	[Lake, North Shore]	0	certain
elven-nations-old-tafaendryl-west	official layout	12080	[Old Ta'Faendryl, River Bank]	0	certain
elven-nations-old-tafaendryl-west	official layout	12081	[Old Ta'Faendryl, Northeast]	0	certain
elven-nations-old-tafaendryl-west	official layout	12082	[Old Ta'Faendryl, Northeast]	0	certain
elven-nations-old-tafaendryl-west	official layout	12083	[Old Ta'Faendryl, Northeast]	0	certain
elven-nations-old-tafaendryl-west	official layout	12084	[Old Ta'Faendryl, River Bank]	0	certain
elven-nations-old-tafaendryl-west	official layout	12085	[Old Ta'Faendryl, River Bank]	0	certain
elven-nations-old-tafaendryl-west	official layout	12086	[Old Ta'Faendryl, Northeast]	0	certain
elven-nations-old-tafaendryl-west	official layout	12087	[Old Ta'Faendryl, River Bank]	0	certain
elven-nations-old-tafaendryl-west	official layout	12977	[Cavern Home, Outlet]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	13210	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	15650	[Tiny Cottage, Bedroom]	0	strong
elven-nations-old-tafaendryl-west	official layout	15651	[Tiny Cottage, Attic]	1	moderate
elven-nations-old-tafaendryl-west	official layout	30584	[Old Ta'Faendryl, Treetop]	1	moderate
elven-nations-old-tafaendryl-west	official layout	30585	[Old Ta'Faendryl, Treetop]	1	moderate
elven-nations-old-tafaendryl-west	official layout	32618	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32619	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32620	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32621	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32622	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32623	[Cavern Home, Exhaust]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32624	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32625	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32626	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32627	[Cavern Home, Stable]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32628	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32629	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32630	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32631	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32632	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32633	[Cavern Home, Waste Pits]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32634	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32635	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32636	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32637	[Cavern Home, Ventilation]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32638	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32639	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32640	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32641	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32642	[Cavern Home, Barracks]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32643	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32644	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32645	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32646	[Cavern Home, Food Prep]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32647	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32648	[Cavern Home, Lighting]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32649	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32650	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32651	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32652	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32653	[Cavern Home, Eating Area]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32654	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32655	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32656	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32657	[Cavern Home, Armory]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32658	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32659	[Cavern Home, Refuse]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32660	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32661	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32662	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32663	[Cavern Home, Junction]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32664	[Cavern Home, Storage]	-3	moderate
elven-nations-old-tafaendryl-west	official layout	32665	[Cavern Home, Junction]	-3	moderate
zul-logoth-town	official layout	993	[Kharag 'doth Dzulthu, Tunnels]	0	strong
zul-logoth-town	official layout	994	[Zul Logoth, Marcasite Tunnel]	0	strong
zul-logoth-town	official layout	995	[Zul Logoth, Marcasite Tunnel]	0	strong
zul-logoth-town	official layout	996	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	997	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	998	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	999	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	1000	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	1001	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	1002	[Zul Logoth, Sapphire Tunnel]	0	strong
zul-logoth-town	official layout	1003	[Zul Logoth, Crystalline Cavern]	0	strong
zul-logoth-town	official layout	1004	[Zul Logoth, Crystalline Cavern]	0	strong
zul-logoth-town	official layout	1005	[Zul Logoth, Crystalline Cavern]	0	strong
zul-logoth-town	official layout	1006	[Zul Logoth, Crystalline Cavern]	0	strong
zul-logoth-town	official layout	1007	[Zul Logoth, Emerald Tunnel]	0	strong
zul-logoth-town	official layout	1008	[Zul Logoth, Ruby Tunnel]	0	strong
zul-logoth-town	official layout	1009	[Zul Logoth, Ruby Tunnel]	0	strong
zul-logoth-town	official layout	1010	[Zul Logoth, Ruby Tunnel]	0	strong
zul-logoth-town	official layout	1011	[Zul Logoth, Ruby Tunnel]	0	strong
zul-logoth-town	official layout	1012	[Zul Logoth, Ruby Tunnel]	0	strong
zul-logoth-town	official layout	1260	[Zul Logoth, Marcasite Tunnel]	0	strong
zul-logoth-town	official layout	5748	[Zul Logoth, Emerald Tunnel]	0	strong
zul-logoth-town	official layout	5749	[Zul Logoth, Emerald Tunnel]	0	strong
zul-logoth-town	official layout	5750	[Zul Logoth, Emerald Tunnel]	0	strong
zul-logoth-town	official layout	5751	[Zul Logoth, Emerald Tunnel]	0	strong
zul-logoth-town	official layout	5782	[Zaerthu Tunnels, Nest]	-2	strong
zul-logoth-town	official layout	5783	[Zaerthu Tunnels, Large Chamber]	-2	strong
zul-logoth-town	official layout	5784	[Zaerthu Tunnels, Large Chamber]	-2	strong
zul-logoth-town	official layout	5785	[Zaerthu Tunnels, Stream]	-2	strong
zul-logoth-town	official layout	5786	[Zaerthu Tunnels, Stream]	-2	strong
zul-logoth-town	official layout	5787	[Zaerthu Tunnels, Stream]	-2	strong
